2019-12-06 09:41:20,251 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2019-12-13 11:49:28,677 [10278454]   INFO - j.compiler.server.BuildManager - BUILDER_PROCESS [stderr]: SLF4J: Defaulting to no-operation (NOP) logger implementation 
2019-12-13 11:49:28,677 [10278454]   INFO - j.compiler.server.BuildManager - BUILDER_PROCESS [stderr]: SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details. 
2019-12-13 11:49:29,396 [10279173]   INFO - j.compiler.server.BuildManager - BUILDER_PROCESS [stderr]: WARNING: An illegal reflective access operation has occurred 
2019-12-13 11:49:29,396 [10279173]   INFO - j.compiler.server.BuildManager - BUILDER_PROCESS [stderr]: WARNING: Illegal reflective access by com.google.protobuf.UnsafeUtil (file:/C:/Users/IINO/AppData/Local/JetBrains/IntelliJ%20IDEA%20Community%20Edition%202019.3/lib/protobuf-java-3.5.1.jar) to field java.nio.Buffer.address 
2019-12-13 11:49:29,396 [10279173]   INFO - j.compiler.server.BuildManager - BUILDER_PROCESS [stderr]: WARNING: Please consider reporting this to the maintainers of com.google.protobuf.UnsafeUtil 
2019-12-13 11:49:29,396 [10279173]   INFO - j.compiler.server.BuildManager - BUILDER_PROCESS [stderr]: WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations 
2019-12-13 11:49:29,396 [10279173]   INFO - j.compiler.server.BuildManager - BUILDER_PROCESS [stderr]: WARNING: All illegal access operations will be denied in a future release 
2019-12-13 11:50:07,754 [10317531]   INFO - rationStore.ComponentStoreImpl - Saving appHttpConfigurable took 15 ms 
2019-12-13 11:50:07,786 [10317563]   INFO - ij.compiler.impl.CompileDriver - COMPILATION STARTED (BUILD PROCESS) 
2019-12-13 11:50:07,786 [10317563]   INFO - j.compiler.server.BuildManager - Using preloaded build process to compile D:\My files\Study\JAVA\JAVA\AnalFire 1.0 
2019-12-13 11:50:10,348 [10320125]   INFO - lij.compiler.impl.CompilerUtil - 	COMPILATION FINISHED (BUILD PROCESS); Errors: 0; warnings: 0 took 2562 ms: 0 min 2sec 
2019-12-13 11:50:10,363 [10320140]   INFO - s.CompilerReferenceServiceBase - backward reference index reader is opened 
2019-12-13 11:50:10,785 [10320562]   INFO - j.compiler.server.BuildManager - BUILDER_PROCESS [stdout]: Build process started. Classpath: C:/Users/IINO/AppData/Local/JetBrains/IntelliJ IDEA Community Edition 2019.3/plugins/java/lib/jps-launcher.jar 
2019-12-13 11:50:10,816 [10320593]   INFO - j.compiler.server.BuildManager - BUILDER_PROCESS [stderr]: SLF4J: Failed to load class "org.slf4j.impl.StaticLoggerBinder". 
2019-12-13 11:50:10,816 [10320593]   INFO - j.compiler.server.BuildManager - BUILDER_PROCESS [stderr]: SLF4J: Defaulting to no-operation (NOP) logger implementation 
2019-12-13 11:50:10,816 [10320593]   INFO - j.compiler.server.BuildManager - BUILDER_PROCESS [stderr]: SLF4J: See http://www.slf4j.org/codes.html#StaticLoggerBinder for further details. 
2019-12-13 11:50:11,457 [10321234]   INFO - j.compiler.server.BuildManager - BUILDER_PROCESS [stderr]: WARNING: An illegal reflective access operation has occurred 
2019-12-13 11:50:11,457 [10321234]   INFO - j.compiler.server.BuildManager - BUILDER_PROCESS [stderr]: WARNING: Illegal reflective access by com.google.protobuf.UnsafeUtil (file:/C:/Users/IINO/AppData/Local/JetBrains/IntelliJ%20IDEA%20Community%20Edition%202019.3/lib/protobuf-java-3.5.1.jar) to field java.nio.Buffer.address 
2019-12-13 11:50:11,457 [10321234]   INFO - j.compiler.server.BuildManager - BUILDER_PROCESS [stderr]: WARNING: Please consider reporting this to the maintainers of com.google.protobuf.UnsafeUtil 
2019-12-13 11:50:11,457 [10321234]   INFO - j.compiler.server.BuildManager - BUILDER_PROCESS [stderr]: WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations 
2019-12-13 11:50:11,457 [10321234]   INFO - j.compiler.server.BuildManager - BUILDER_PROCESS [stderr]: WARNING: All illegal access operations will be denied in a future release 
2019-12-13 11:51:21,693 [10391470]   INFO - rationStore.ComponentStoreImpl - Saving appDimensionService took 15 ms 
2019-12-13 12:03:19,665 [11109442]   INFO - rationStore.ComponentStoreImpl - Saving appFileTypeManager took 16 ms 
2019-12-13 12:03:19,680 [11109457]   INFO - rationStore.ComponentStoreImpl - Saving Project (name=AnalFire 1.0, containerState=ACTIVE, componentStore=D:\My files\Study\JAVA\JAVA\AnalFire 1.0) FileEditorManager took 15 ms 
2019-12-13 12:09:14,213 [11463990]   INFO - rationStore.ComponentStoreImpl - Saving Project (name=AnalFire 1.0, containerState=ACTIVE, componentStore=D:\My files\Study\JAVA\JAVA\AnalFire 1.0) sourceFolderManager took 16 ms 
2019-12-13 12:09:36,958 [11486735]   INFO - rationStore.ComponentStoreImpl - Saving Project (name=AnalFire 1.0, containerState=ACTIVE, componentStore=D:\My files\Study\JAVA\JAVA\AnalFire 1.0) TemplateDataLanguageMappings took 15 ms 
2019-12-13 12:39:44,419 [13294196]   INFO - rationStore.ComponentStoreImpl - Saving appProjectJdkTable took 16 ms 
2019-12-13 12:39:44,903 [13294680]   INFO - Types.impl.FileTypeManagerImpl - 11 auto-detected files. Detection took 555 ms 
2019-12-13 12:39:44,903 [13294680]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2019-12-13 12:39:44,903 [13294680]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2019-12-13 12:39:45,231 [13295008]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-12-13 12:39:45,262 [13295039]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2019-12-13 12:39:45,262 [13295039]   INFO - pl.local.NativeFileWatcherImpl - Watcher terminated with exit code 0 
2019-12-13 12:39:45,309 [13295086]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2019-12-13 12:39:45,309 [13295086]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2019-12-13 12:39:45,309 [13295086]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2019-12-13 12:39:45,325 [13295102]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2019-12-13 12:39:45,325 [13295102]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-12-18 09:06:04,050 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2019-12-18 09:06:04,207 [    157]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 140 ms 
2019-12-18 09:06:04,211 [    161]   INFO -        #com.intellij.idea.Main - IDE: IntelliJ IDEA (build #IC-193.5233.102, 28 Nov 2019 01:47) 
2019-12-18 09:06:04,224 [    174]   INFO -        #com.intellij.idea.Main - OS: Windows 10 (10.0, amd64) 
2019-12-18 09:06:04,224 [    174]   INFO -        #com.intellij.idea.Main - JRE: 11.0.4+10-b520.11 (JetBrains s.r.o) 
2019-12-18 09:06:04,224 [    174]   INFO -        #com.intellij.idea.Main - JVM: 11.0.4+10-b520.11 (OpenJDK 64-Bit Server VM) 
2019-12-18 09:06:04,226 [    176]   INFO -        #com.intellij.idea.Main - JVM Args: exit -Xms128m -Xmx750m -XX:ReservedCodeCacheSize=240m -XX:+UseConcMarkSweepGC -XX:SoftRefLRUPolicyMSPerMB=50 -ea -XX:CICompilerCount=2 -Dsun.io.useCanonPrefixCache=false -Djava.net.preferIPv4Stack=true -Djdk.http.auth.tunneling.disabledSchemes="" -XX:+HeapDumpOnOutOfMemoryError -XX:-OmitStackTraceInFastThrow -Djdk.attach.allowAttachSelf=true -Dkotlinx.coroutines.debug=off -Djdk.module.illegalAccess.silent=true -Djb.vmOptionsFile=C:\Users\IINO\.IdeaIC2019.3\config\idea64.exe.vmoptions -Djava.library.path=C:\Users\IINO\AppData\Local\JetBrains\IntelliJ IDEA Community Edition 2019.3\jbr\\bin;C:\Users\IINO\AppData\Local\JetBrains\IntelliJ IDEA Community Edition 2019.3\jbr\\bin\server -Didea.platform.prefix=Idea -Didea.jre.check=true -Dide.native.launcher=true -Didea.paths.selector=IdeaIC2019.3 -XX:ErrorFile=C:\Users\IINO\java_error_in_idea_%p.log -XX:HeapDumpPath=C:\Users\IINO\java_error_in_idea.hprof 
2019-12-18 09:06:04,226 [    176]   INFO -        #com.intellij.idea.Main - charsets: JNU=Cp1251 file=Cp1251 
2019-12-18 09:06:04,561 [    511]   INFO - ntellij.idea.ApplicationLoader - CPU cores: 4; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@76b2f6a0[Running, parallelism = 3, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@4c63352b 
2019-12-18 09:06:04,861 [    811]   INFO - penapi.util.io.win32.IdeaWin32 - Native filesystem for Windows is operational 
2019-12-18 09:06:05,127 [   1077]   INFO - llij.ide.plugins.PluginManager - Plugin "Groovy" misses optional descriptor duplicates-groovy.xml 
2019-12-18 09:06:05,132 [   1082]   INFO - llij.ide.plugins.PluginManager - Plugin "Groovy" misses optional descriptor duplicates-detection-groovy.xml 
2019-12-18 09:06:05,301 [   1251]   INFO - llij.ide.plugins.PluginManager - Plugin "Java" misses optional descriptor profiler-java.xml 
2019-12-18 09:06:05,418 [   1368]   INFO - llij.ide.plugins.PluginManager - Loaded bundled plugins: Android Support (10.3.5), Ant (193.5233.102), Bytecode Viewer (193.5233.102), ChangeReminder (193.5233.102), Configuration Script (193.5233.102), Copyright (193.5233.102), Coverage (193.5233.102), Eclipse Interoperability (193.5233.102), EditorConfig (193.5233.102), Git (193.5233.102), GitHub (193.5233.102), Gradle (193.5233.102), Gradle-Java (193.5233.102), Gradle-Maven (193.5233.102), Groovy (193.5233.102), IDEA CORE (193.5233.102), IntelliLang (193.5233.102), JUnit (193.5233.102), Java (193.5233.102), Java Bytecode Decompiler (193.5233.102), Java IDE Customization (193.5233.102), Java Internationalization (193.5233.102), Java Stream Debugger (193.5233.102), JavaFX (193.5233.102), Kotlin (1.3.60-release-IJ2019.3-1), Machine Learning Code Completion (193.5233.102), Markdown (193.5233.102), Maven (193.5233.102), Mercurial (193.5233.102), Plugin DevKit (193.5233.102), Properties (193.5233.102), Settings Repository (193.5233.102), Shell Script (193.5233.102), Smali Support (193.5233.102), Subversion (193.5233.102), Task Management (193.5233.102), Terminal (193.5233.102), TestNG (193.5233.102), TextMate bundles (193.5233.102), UI Designer (193.5233.102), XPathView + XSLT (193.5233.102), XSLT Debugger (193.5233.102), YAML (193.5233.102) 
2019-12-18 09:06:06,328 [   2278]   INFO - ellij.util.io.PagedFileStorage - lower=100; upper=500; buffer=10; max=705 
2019-12-18 09:06:06,536 [   2486]   INFO - pl.local.NativeFileWatcherImpl - Starting file watcher: C:\Users\IINO\AppData\Local\JetBrains\IntelliJ IDEA Community Edition 2019.3\bin\fsnotifier64.exe 
2019-12-18 09:06:06,690 [   2640]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63342 
2019-12-18 09:06:06,749 [   2699]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2019-12-18 09:06:06,783 [   2733]   INFO - gs.impl.UpdateCheckerComponent - channel: release 
2019-12-18 09:06:06,817 [   2767]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=13, fontScale=1.0; restored: fontSize=13, fontScale=1.0 
2019-12-18 09:06:06,924 [   2874]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is operational. 
2019-12-18 09:06:08,119 [   4069]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/addons_list-3.xml 
2019-12-18 09:06:08,747 [   4697]   INFO - dea.updater.SdkComponentSource - File C:\Users\IINO\.android\repositories.cfg could not be loaded. 
2019-12-18 09:06:08,750 [   4700]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/repository2-1.xml 
2019-12-18 09:06:08,753 [   4703]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/sys-img/google_apis_playstore/sys-img2-1.xml 
2019-12-18 09:06:08,753 [   4703]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/addon2-1.xml 
2019-12-18 09:06:08,754 [   4704]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/sys-img/android-wear/sys-img2-1.xml 
2019-12-18 09:06:08,754 [   4704]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/sys-img/android/sys-img2-1.xml 
2019-12-18 09:06:08,757 [   4707]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/sys-img/android-automotive/sys-img2-1.xml 
2019-12-18 09:06:08,757 [   4707]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/glass/addon2-1.xml 
2019-12-18 09:06:08,757 [   4707]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/sys-img/android-wear-cn/sys-img2-1.xml 
2019-12-18 09:06:08,758 [   4708]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/extras/intel/addon2-1.xml 
2019-12-18 09:06:08,759 [   4709]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/sys-img/android-tv/sys-img2-1.xml 
2019-12-18 09:06:08,759 [   4709]   INFO - dea.updater.SdkComponentSource - Downloading https://dl.google.com/android/repository/sys-img/google_apis/sys-img2-1.xml 
2019-12-18 09:06:08,829 [   4779]   INFO - pl$FileIndexDataInitialization - Initialization done: 2166 
2019-12-18 09:06:09,199 [   5149]   INFO - exImpl$StubIndexInitialization - Initialization done: 370 
2019-12-18 09:11:38,882 [ 334832]   INFO - rojectCodeStyleSettingsManager - Initialized from default code style settings. 
2019-12-18 09:11:39,836 [ 335786]   INFO - j.ide.script.IdeStartupScripts - 0 startup script(s) found 
2019-12-18 09:11:40,403 [ 336353]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 148ms; general responsiveness: ok; EDT responsiveness: ok 
2019-12-18 09:11:40,934 [ 336884]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 529ms; general responsiveness: ok; EDT responsiveness: ok 
2019-12-18 09:11:41,285 [ 337235]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 1168ms; general responsiveness: ok; EDT responsiveness: ok 
2019-12-18 09:11:41,434 [ 337384]   INFO - CompilerWorkspaceConfiguration - Available processors: 4 
2019-12-18 09:11:41,581 [ 337531]   INFO - tartup.impl.StartupManagerImpl - C:/Users/IINO/Desktop/.idea case-sensitivity: expected=false actual=false 
2019-12-18 09:11:41,697 [ 337647]   INFO - tor.impl.FileEditorManagerImpl - Project opening took 3247 ms 
2019-12-18 09:11:47,885 [ 343835]   INFO - ge.ExternalProjectsDataStorage - Load external projects data in 2 millis (read time: 2) 
2019-12-18 09:11:52,783 [ 348733]   INFO - Types.impl.FileTypeManagerImpl - 3 auto-detected files. Detection took 51 ms 
2019-12-18 09:11:52,783 [ 348733]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2019-12-18 09:11:52,783 [ 348733]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2019-12-18 09:11:52,786 [ 348736]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-12-18 09:11:53,131 [ 349081]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2019-12-18 09:11:53,131 [ 349081]   INFO - pl.local.NativeFileWatcherImpl - Watcher terminated with exit code 0 
2019-12-18 09:11:53,165 [ 349115]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2019-12-18 09:11:53,166 [ 349116]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2019-12-18 09:11:53,176 [ 349126]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2019-12-18 09:11:53,183 [ 349133]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2019-12-18 09:11:53,188 [ 349138]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-12-18 09:11:55,363 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2019-12-18 09:11:55,511 [    148]   INFO -        #com.intellij.idea.Main - IDE: IntelliJ IDEA (build #IC-193.5233.102, 28 Nov 2019 01:47) 
2019-12-18 09:11:55,513 [    150]   INFO -        #com.intellij.idea.Main - OS: Windows 10 (10.0, amd64) 
2019-12-18 09:11:55,513 [    150]   INFO -        #com.intellij.idea.Main - JRE: 11.0.4+10-b520.11 (JetBrains s.r.o) 
2019-12-18 09:11:55,514 [    151]   INFO -        #com.intellij.idea.Main - JVM: 11.0.4+10-b520.11 (OpenJDK 64-Bit Server VM) 
2019-12-18 09:11:55,516 [    153]   INFO -        #com.intellij.idea.Main - JVM Args: exit -Xms128m -Xmx750m -XX:ReservedCodeCacheSize=240m -XX:+UseConcMarkSweepGC -XX:SoftRefLRUPolicyMSPerMB=50 -ea -XX:CICompilerCount=2 -Dsun.io.useCanonPrefixCache=false -Djava.net.preferIPv4Stack=true -Djdk.http.auth.tunneling.disabledSchemes="" -XX:+HeapDumpOnOutOfMemoryError -XX:-OmitStackTraceInFastThrow -Djdk.attach.allowAttachSelf=true -Dkotlinx.coroutines.debug=off -Djdk.module.illegalAccess.silent=true -Djb.vmOptionsFile=C:\Users\IINO\.IdeaIC2019.3\config\idea64.exe.vmoptions -Djava.library.path=C:\Users\IINO\AppData\Local\JetBrains\IntelliJ IDEA Community Edition 2019.3\jbr\\bin;C:\Users\IINO\AppData\Local\JetBrains\IntelliJ IDEA Community Edition 2019.3\jbr\\bin\server -Didea.platform.prefix=Idea -Didea.jre.check=true -Dide.native.launcher=true -Didea.paths.selector=IdeaIC2019.3 -XX:ErrorFile=C:\Users\IINO\java_error_in_idea_%p.log -XX:HeapDumpPath=C:\Users\IINO\java_error_in_idea.hprof 
2019-12-18 09:11:55,518 [    155]   INFO -        #com.intellij.idea.Main - charsets: JNU=Cp1251 file=Cp1251 
2019-12-18 09:11:55,585 [    222]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 207 ms 
2019-12-18 09:11:55,668 [    305]   INFO - ntellij.idea.ApplicationLoader - CPU cores: 4; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@7469f69b[Running, parallelism = 3, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@10bc121b 
2019-12-18 09:11:55,875 [    512]   INFO - penapi.util.io.win32.IdeaWin32 - Native filesystem for Windows is operational 
2019-12-18 09:11:56,205 [    842]   INFO - llij.ide.plugins.PluginManager - Plugin "Groovy" misses optional descriptor duplicates-groovy.xml 
2019-12-18 09:11:56,207 [    844]   INFO - llij.ide.plugins.PluginManager - Plugin "Groovy" misses optional descriptor duplicates-detection-groovy.xml 
2019-12-18 09:11:56,373 [   1010]   INFO - llij.ide.plugins.PluginManager - Plugin "Java" misses optional descriptor profiler-java.xml 
2019-12-18 09:11:56,474 [   1111]   INFO - llij.ide.plugins.PluginManager - Loaded bundled plugins: Android Support (10.3.5), Ant (193.5233.102), Bytecode Viewer (193.5233.102), ChangeReminder (193.5233.102), Configuration Script (193.5233.102), Copyright (193.5233.102), Coverage (193.5233.102), Eclipse Interoperability (193.5233.102), EditorConfig (193.5233.102), Git (193.5233.102), GitHub (193.5233.102), Gradle (193.5233.102), Gradle-Java (193.5233.102), Gradle-Maven (193.5233.102), Groovy (193.5233.102), IDEA CORE (193.5233.102), IntelliLang (193.5233.102), JUnit (193.5233.102), Java (193.5233.102), Java Bytecode Decompiler (193.5233.102), Java IDE Customization (193.5233.102), Java Internationalization (193.5233.102), Java Stream Debugger (193.5233.102), JavaFX (193.5233.102), Kotlin (1.3.60-release-IJ2019.3-1), Machine Learning Code Completion (193.5233.102), Markdown (193.5233.102), Maven (193.5233.102), Mercurial (193.5233.102), Plugin DevKit (193.5233.102), Properties (193.5233.102), Settings Repository (193.5233.102), Shell Script (193.5233.102), Smali Support (193.5233.102), Subversion (193.5233.102), Task Management (193.5233.102), Terminal (193.5233.102), TestNG (193.5233.102), TextMate bundles (193.5233.102), UI Designer (193.5233.102), XPathView + XSLT (193.5233.102), XSLT Debugger (193.5233.102), YAML (193.5233.102) 
2019-12-18 09:11:57,122 [   1759]   INFO - ellij.util.io.PagedFileStorage - lower=100; upper=500; buffer=10; max=705 
2019-12-18 09:11:57,334 [   1971]   INFO - til.net.ssl.CertificateManager - Default SSL context initialized 
2019-12-18 09:11:57,361 [   1998]   INFO - pl.local.NativeFileWatcherImpl - Starting file watcher: C:\Users\IINO\AppData\Local\JetBrains\IntelliJ IDEA Community Edition 2019.3\bin\fsnotifier64.exe 
2019-12-18 09:11:57,403 [   2040]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63342 
2019-12-18 09:11:57,465 [   2102]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is operational. 
2019-12-18 09:11:57,499 [   2136]   INFO - gs.impl.UpdateCheckerComponent - channel: release 
2019-12-18 09:11:57,535 [   2172]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=13, fontScale=1.0; restored: fontSize=13, fontScale=1.0 
2019-12-18 09:11:58,520 [   3157]   INFO - rojectCodeStyleSettingsManager - Initialized from default code style settings. 
2019-12-18 09:11:59,119 [   3756]   INFO - pl$FileIndexDataInitialization - Initialization done: 1609 
2019-12-18 09:11:59,346 [   3983]   INFO - exImpl$StubIndexInitialization - Initialization done: 226 
2019-12-18 09:12:00,065 [   4702]   INFO - j.ide.script.IdeStartupScripts - 0 startup script(s) found 
2019-12-18 09:12:01,289 [   5926]   INFO - .diagnostic.PerformanceWatcher - Pushing properties took 833ms; general responsiveness: ok; EDT responsiveness: 1/1 sluggish 
2019-12-18 09:12:01,412 [   6049]   INFO - .diagnostic.PerformanceWatcher - Indexable file iteration took 121ms; general responsiveness: ok; EDT responsiveness: ok 
2019-12-18 09:12:01,668 [   6305]   INFO - .diagnostic.PerformanceWatcher - Post-startup activities under progress took 1321ms; general responsiveness: ok; EDT responsiveness: 1/1 sluggish 
2019-12-18 09:12:01,685 [   6322]   INFO - tartup.impl.StartupManagerImpl - C:/Users/IINO/Desktop/.idea case-sensitivity: expected=false actual=false 
2019-12-18 09:12:01,791 [   6428]   INFO - tor.impl.FileEditorManagerImpl - Project opening took 3987 ms 
2019-12-18 09:12:02,022 [   6659]   INFO - tartup.impl.StartupManagerImpl - Some post-startup activities freeze UI for noticeable time. Please consider making them DumbAware to run them in background under modal progress, or just making them faster to speed up project opening. 
2019-12-18 09:12:02,662 [   7299]   INFO - CompilerWorkspaceConfiguration - Available processors: 4 
2019-12-18 09:12:07,215 [  11852]   INFO - j.ide.plugins.RepositoryHelper - using cached plugin list (updated at 18.12.2019 9:11) 
2019-12-18 09:12:07,648 [  12285]   INFO - ge.ExternalProjectsDataStorage - Load external projects data in 1 millis (read time: 1) 
2019-12-18 09:12:20,482 [  25119]   WARN - ConfigurableExtensionPointUtil - ignore deprecated groupId: language for id: preferences.language.Kotlin.scripting 
2019-12-18 09:12:20,580 [  25217]   WARN - ConfigurableExtensionPointUtil - ignore deprecated groupId: language for id: preferences.language.Kotlin.scripting 
2019-12-18 09:12:21,070 [  25707]   WARN - ConfigurableExtensionPointUtil - ignore deprecated groupId: language for id: preferences.language.Kotlin.scripting 
2019-12-18 09:12:21,171 [  25808]   WARN - ConfigurableExtensionPointUtil - ignore deprecated groupId: language for id: preferences.language.Kotlin.scripting 
2019-12-18 09:12:58,663 [  63300]   INFO - rationStore.ComponentStoreImpl - Saving appGithubSettings took 31 ms 
2019-12-18 09:12:58,964 [  63601]   INFO - Types.impl.FileTypeManagerImpl - 0 auto-detected files. Detection took 0 ms 
2019-12-18 09:12:58,964 [  63601]   INFO - stubs.SerializationManagerImpl - START StubSerializationManager SHUTDOWN 
2019-12-18 09:12:58,964 [  63601]   INFO - stubs.SerializationManagerImpl - END StubSerializationManager SHUTDOWN 
2019-12-18 09:12:59,195 [  63832]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-12-18 09:12:59,213 [  63850]   INFO - pl.local.NativeFileWatcherImpl - Watcher terminated with exit code 0 
2019-12-18 09:12:59,214 [  63851]   INFO - il.indexing.FileBasedIndexImpl - START INDEX SHUTDOWN 
2019-12-18 09:12:59,254 [  63891]   INFO - il.indexing.FileBasedIndexImpl - END INDEX SHUTDOWN 
2019-12-18 09:12:59,254 [  63891]   INFO - newvfs.persistent.PersistentFS - VFS dispose started 
2019-12-18 09:12:59,259 [  63896]   INFO - newvfs.persistent.PersistentFS - VFS dispose completed 
2019-12-18 09:12:59,263 [  63900]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE SHUTDOWN ------------------------------------------------------ 
2019-12-18 09:12:59,267 [  63904]   INFO - org.jetbrains.io.BuiltInServer - web server stopped 
2019-12-18 09:14:58,650 [      0]   INFO -        #com.intellij.idea.Main - ------------------------------------------------------ IDE STARTED ------------------------------------------------------ 
2019-12-18 09:14:58,844 [    194]   INFO -        #com.intellij.idea.Main - IDE: IntelliJ IDEA (build #IC-193.5233.102, 28 Nov 2019 01:47) 
2019-12-18 09:14:58,882 [    232]   INFO -        #com.intellij.idea.Main - OS: Windows 10 (10.0, amd64) 
2019-12-18 09:14:58,882 [    232]   INFO -        #com.intellij.idea.Main - JRE: 11.0.4+10-b520.11 (JetBrains s.r.o) 
2019-12-18 09:14:58,882 [    232]   INFO -        #com.intellij.idea.Main - JVM: 11.0.4+10-b520.11 (OpenJDK 64-Bit Server VM) 
2019-12-18 09:14:58,846 [    196]   INFO -        #com.intellij.idea.Main - JNA library (64-bit) loaded in 182 ms 
2019-12-18 09:14:58,884 [    234]   INFO -        #com.intellij.idea.Main - JVM Args: exit -Xms128m -Xmx750m -XX:ReservedCodeCacheSize=240m -XX:+UseConcMarkSweepGC -XX:SoftRefLRUPolicyMSPerMB=50 -ea -XX:CICompilerCount=2 -Dsun.io.useCanonPrefixCache=false -Djava.net.preferIPv4Stack=true -Djdk.http.auth.tunneling.disabledSchemes="" -XX:+HeapDumpOnOutOfMemoryError -XX:-OmitStackTraceInFastThrow -Djdk.attach.allowAttachSelf=true -Dkotlinx.coroutines.debug=off -Djdk.module.illegalAccess.silent=true -Djb.vmOptionsFile=C:\Users\IINO\.IdeaIC2019.3\config\idea64.exe.vmoptions -Djava.library.path=C:\Users\IINO\AppData\Local\JetBrains\IntelliJ IDEA Community Edition 2019.3\jbr\\bin;C:\Users\IINO\AppData\Local\JetBrains\IntelliJ IDEA Community Edition 2019.3\jbr\\bin\server -Didea.platform.prefix=Idea -Didea.jre.check=true -Dide.native.launcher=true -Didea.paths.selector=IdeaIC2019.3 -XX:ErrorFile=C:\Users\IINO\java_error_in_idea_%p.log -XX:HeapDumpPath=C:\Users\IINO\java_error_in_idea.hprof 
2019-12-18 09:14:58,884 [    234]   INFO -        #com.intellij.idea.Main - charsets: JNU=Cp1251 file=Cp1251 
2019-12-18 09:14:59,089 [    439]   INFO - ntellij.idea.ApplicationLoader - CPU cores: 4; ForkJoinPool.commonPool: java.util.concurrent.ForkJoinPool@f483dd1[Running, parallelism = 3, size = 0, active = 0, running = 0, steals = 0, tasks = 0, submissions = 0]; factory: com.intellij.concurrency.IdeaForkJoinWorkerThreadFactory@4b8e6a73 
2019-12-18 09:14:59,091 [    441]   INFO - penapi.util.io.win32.IdeaWin32 - Native filesystem for Windows is operational 
